"SIGNAL","TIME1","TIME2","TDIFF","P","A00","A21","A45","A90","A45A","A45B","A45C","A90A","A90B","A90C","TDMAX"
5306,2017-09-13 16:00:00,2017-09-13 17:00:00,60,8,24,10,13,57,10,11,11,21,21,20,0.986666667461395
5306,2017-09-13 17:00:00,2017-09-13 18:00:00,60,8,24,10,10,16,10,10,10,13,12,12,1.00999999841054
5306,2017-09-13 18:00:00,2017-09-13 19:00:00,60,8,24,7,7,55,7,7,7,11,10,10,1.09166666666667
5306,2017-09-13 19:00:00,2017-09-13 20:00:00,60,8,27,4,4,9,4,4,4,8,7,7,1.06833333174388
5306,2017-09-13 20:00:00,2017-09-13 21:00:00,60,8,28,8,8,48,8,9,9,10,9,9,1.1366666674614
5306,2017-09-13 21:00:00,2017-09-13 22:00:00,60,8,53,11,11,23,11,11,11,12,12,12,0.930000003178914
5306,2017-09-13 22:00:00,2017-09-13 23:00:00,60,8,72,1,1,1,1,1,1,1,1,1,0.965000001589457
5306,2017-09-13 23:00:00,2017-09-14 00:00:00,60,8,57,2,2,2,2,2,2,2,2,2,2.26333333651225
5306,2017-09-14 00:00:00,2017-09-14 01:00:00,60,8,27,2,2,3,1,2,2,2,2,2,5.25166666507721
5306,2017-09-14 01:00:00,2017-09-14 02:00:00,60,8,19,0,0,0,0,0,0,0,0,0,23.225
5306,2017-09-14 02:00:00,2017-09-14 03:00:00,60,8,7,0,0,0,0,0,0,0,0,0,23.225
5306,2017-09-14 03:00:00,2017-09-14 04:00:00,60,8,20,2,2,4,2,2,2,2,2,2,11.8683333317439
5306,2017-09-14 04:00:00,2017-09-14 05:00:00,60,8,47,1,1,1,1,1,1,1,1,1,3.79166666666667
5306,2017-09-14 05:00:00,2017-09-14 06:00:00,60,8,57,1,1,1,1,1,1,1,1,1,2.74000000158946
5306,2017-09-14 06:00:00,2017-09-14 07:00:00,60,8,57,1,1,1,1,1,1,1,1,1,1.69833333492279
5306,2017-09-14 07:00:00,2017-09-14 08:00:00,60,8,30,3,3,3,3,3,3,3,3,3,0.918333331743876
5306,2017-09-14 08:00:00,2017-09-14 09:00:00,60,8,29,1,1,4,1,1,1,1,1,1,0.991666666666667
5306,2017-09-14 09:00:00,2017-09-14 10:00:00,60,8,30,5,5,25,5,5,5,10,8,7,0.976666665077209
5306,2017-09-14 10:00:00,2017-09-14 11:00:00,60,8,28,3,3,5,3,3,3,3,3,3,1.07333333492279
5306,2017-09-14 11:00:00,2017-09-14 12:00:00,60,8,27,13,19,60,13,15,15,19,18,17,1
5306,2017-09-14 12:00:00,2017-09-14 13:00:00,60,8,28,12,13,37,12,13,13,14,14,14,0.976666665077209
5306,2017-09-14 13:00:00,2017-09-14 14:00:00,60,8,27,12,12,27,12,12,12,15,14,14,0.879999999205271
5306,2017-09-14 14:00:00,2017-09-14 15:00:00,60,8,27,9,9,30,9,9,9,16,16,16,1.03166666825612
5306,2017-09-14 15:00:00,2017-09-14 16:00:00,60,8,24,13,13,42,13,13,13,20,18,18,1.05666666825612
5306,2017-09-14 16:00:00,2017-09-14 17:00:00,60,8,24,9,9,18,9,9,9,13,11,10,1.00333333412806
5306,2017-09-14 17:00:00,2017-09-14 18:00:00,60,8,24,9,9,31,9,9,9,19,18,17,0.958333333333333
5306,2017-09-14 18:00:00,2017-09-14 19:00:00,60,8,24,8,8,52,8,8,8,12,12,10,1.05499999920527
5306,2017-09-14 19:00:00,2017-09-14 20:00:00,60,8,28,6,6,153,6,6,6,6,6,6,1.05
5306,2017-09-14 20:00:00,2017-09-14 21:00:00,60,8,27,6,6,22,6,6,6,10,10,10,1.11500000158946
5306,2017-09-14 21:00:00,2017-09-14 22:00:00,60,8,54,4,4,18,4,4,4,8,6,6,0.870000000794729
5306,2017-09-14 22:00:00,2017-09-14 23:00:00,60,8,63,3,3,4,3,3,3,3,3,3,1.57166666587194
5306,2017-09-14 23:00:00,2017-09-15 00:00:00,60,8,65,3,3,7,3,3,3,3,3,3,1.80333333412806
5306,2017-09-15 00:00:00,2017-09-15 01:00:00,60,8,39,1,1,1,1,1,1,1,1,1,4.91499999761581
5306,2017-09-15 01:00:00,2017-09-15 02:00:00,60,8,27,0,0,0,0,0,0,0,0,0,9.50833333333333
5306,2017-09-15 02:00:00,2017-09-15 03:00:00,60,8,14,1,1,3,1,1,1,1,1,1,10.0966666658719
5306,2017-09-15 03:00:00,2017-09-15 04:00:00,60,8,19,0,0,0,0,0,0,0,0,0,8.85833333333333
5306,2017-09-15 04:00:00,2017-09-15 05:00:00,60,8,38,0,0,0,0,0,0,0,0,0,7.06666666666667
5306,2017-09-15 05:00:00,2017-09-15 06:00:00,60,8,54,0,0,0,0,0,0,0,0,0,2.92166666587194
5306,2017-09-15 06:00:00,2017-09-15 07:00:00,60,8,60,1,1,1,1,1,1,1,1,1,1.55499999920527
5306,2017-09-15 07:00:00,2017-09-15 08:00:00,60,8,29,2,2,8,2,2,2,2,2,2,0.920000000794729
5306,2017-09-15 08:00:00,2017-09-15 09:00:00,60,8,29,4,4,16,4,4,4,7,6,6,0.909999998410543
5306,2017-09-15 09:00:00,2017-09-15 10:00:00,60,8,29,5,5,9,5,5,5,5,5,5,0.933333333333333
5306,2017-09-15 10:00:00,2017-09-15 11:00:00,60,8,28,8,8,15,8,8,8,11,11,11,1.1116666674614
5306,2017-09-15 11:00:00,2017-09-15 12:00:00,60,8,27,9,10,16,10,10,10,12,12,12,0.981666668256124
5306,2017-09-15 12:00:00,2017-09-15 13:00:00,60,8,28,9,8,64,8,8,8,11,9,9,0.891666666666667
5306,2017-09-15 13:00:00,2017-09-15 14:00:00,60,8,27,13,14,23,13,13,13,19,19,19,0.783333333333333
5306,2017-09-15 14:00:00,2017-09-15 15:00:00,60,8,27,12,13,28,13,13,13,18,16,15,0.783333333333333
5306,2017-09-15 15:00:00,2017-09-15 16:00:00,60,8,24,13,13,33,12,13,13,18,18,18,0.958333333333333
5306,2017-09-15 16:00:00,2017-09-15 17:00:00,60,8,24,14,14,57,14,14,14,22,20,19,0.890000001589457
5306,2017-09-15 17:00:00,2017-09-15 18:00:00,60,8,24,8,9,11,8,9,9,9,9,9,0.958333333333333
5306,2017-09-15 18:00:00,2017-09-15 19:00:00,60,8,24,6,6,13,6,6,6,8,8,8,1
5306,2017-09-15 19:00:00,2017-09-15 20:00:00,60,8,27,11,11,32,11,11,11,19,18,18,0.970000000794729
5306,2017-09-15 20:00:00,2017-09-15 21:00:00,60,8,28,8,8,18,8,8,8,13,11,11,1.10999999841054
5306,2017-09-15 21:00:00,2017-09-15 22:00:00,60,8,43,8,8,22,8,8,8,8,8,8,0.946666665871938
5306,2017-09-15 22:00:00,2017-09-15 23:00:00,60,8,53,3,4,15,3,4,4,7,6,4,1.07166666587194
5306,2017-09-15 23:00:00,2017-09-16 00:00:00,60,8,62,1,1,1,1,1,1,1,1,1,3.65166666507721
5306,2017-09-16 00:00:00,2017-09-16 01:00:00,60,8,55,0,0,0,0,0,0,0,0,0,2.63333333333333
5306,2017-09-16 01:00:00,2017-09-16 02:00:00,60,8,32,2,2,2,2,2,2,2,2,2,3.66999999682109
5306,2017-09-16 02:00:00,2017-09-16 03:00:00,60,8,34,4,4,6,4,4,4,4,4,4,6.37666666905085
5306,2017-09-16 03:00:00,2017-09-16 04:00:00,60,8,16,0,0,0,0,0,0,0,0,0,7.31666666666667
5306,2017-09-16 04:00:00,2017-09-16 05:00:00,60,8,22,1,1,1,1,1,1,1,1,1,6.55666666428248
5306,2017-09-16 05:00:00,2017-09-16 06:00:00,60,8,49,0,0,0,0,0,0,0,0,0,3.4116666674614
5306,2017-09-16 06:00:00,2017-09-16 07:00:00,60,8,57,3,3,4,3,3,3,3,3,3,2.64833333094915
5306,2017-09-16 07:00:00,2017-09-16 08:00:00,60,8,49,4,4,18,4,4,4,8,5,4,0.983333333333333
5306,2017-09-16 08:00:00,2017-09-16 09:00:00,60,8,30,4,4,5,4,4,4,4,4,4,0.940000001589457
5306,2017-09-16 09:00:00,2017-09-16 10:00:00,60,8,29,0,0,0,0,0,0,0,0,0,0.983333333333333
5306,2017-09-16 10:00:00,2017-09-16 11:00:00,60,8,27,5,5,31,5,5,5,6,6,6,1.10833333333333
5306,2017-09-16 11:00:00,2017-09-16 12:00:00,60,8,27,12,12,33,12,12,12,18,17,17,0.908333333333333
5306,2017-09-16 12:00:00,2017-09-16 13:00:00,60,8,27,5,7,11,6,7,7,10,10,10,1.74166666666667
5306,2017-09-16 13:00:00,2017-09-16 14:00:00,60,8,27,14,14,41,14,14,14,19,19,18,1.74166666666667
5306,2017-09-16 14:00:00,2017-09-16 15:00:00,60,8,27,12,12,41,12,12,12,18,18,17,0.908333333333333
5306,2017-09-16 15:00:00,2017-09-16 16:00:00,60,8,27,10,10,49,10,10,10,17,17,14,0.908333333333333
5306,2017-09-16 16:00:00,2017-09-16 17:00:00,60,8,28,7,7,10,7,7,7,7,7,7,0.933333333333333
5306,2017-09-16 17:00:00,2017-09-16 18:00:00,60,8,27,11,11,35,11,11,11,14,14,13,0.933333333333333
5306,2017-09-16 18:00:00,2017-09-16 19:00:00,60,8,26,2,3,4,3,3,3,3,3,3,0.991666666666667
5306,2017-09-16 19:00:00,2017-09-16 20:00:00,60,8,30,9,8,26,8,8,8,9,9,9,0.846666665871938
5306,2017-09-16 20:00:00,2017-09-16 21:00:00,60,8,30,5,6,19,6,6,6,6,6,6,0.958333333333333
5306,2017-09-16 21:00:00,2017-09-16 22:00:00,60,8,30,5,4,7,4,4,4,6,6,6,1.04166666666667
5306,2017-09-16 22:00:00,2017-09-16 23:00:00,60,8,59,1,1,2,1,1,1,1,1,1,2.68999999761581
5306,2017-09-16 23:00:00,2017-09-17 00:00:00,60,8,58,1,1,1,1,1,1,1,1,1,1.91833333571752
5306,2017-09-17 00:00:00,2017-09-17 01:00:00,60,8,56,1,1,1,1,1,1,1,1,1,3
5306,2017-09-17 01:00:00,2017-09-17 02:00:00,60,8,30,2,2,2,2,2,2,2,2,2,5.53000000317891
5306,2017-09-17 02:00:00,2017-09-17 03:00:00,60,8,28,0,0,0,0,0,0,0,0,0,9.0633333325386
5306,2017-09-17 03:00:00,2017-09-17 04:00:00,60,8,13,0,0,0,0,0,0,0,0,0,13.725
5306,2017-09-17 04:00:00,2017-09-17 05:00:00,60,8,20,1,1,2,1,1,1,1,1,1,6.80166666905085
5306,2017-09-17 05:00:00,2017-09-17 06:00:00,60,8,38,0,0,0,0,0,0,0,0,0,5.95833333333333
5306,2017-09-17 06:00:00,2017-09-17 07:00:00,60,8,33,1,1,1,1,1,1,1,1,1,5.95833333333333
5306,2017-09-17 07:00:00,2017-09-17 08:00:00,60,8,50,0,0,0,0,0,0,0,0,0,2.33333333333333
5306,2017-09-17 08:00:00,2017-09-17 09:00:00,60,8,46,1,1,1,1,1,1,1,1,1,1.72001667022705
5306,2017-09-17 09:00:00,2017-09-17 10:00:00,60,8,30,3,3,8,3,3,3,4,4,4,1.05499999920527
5306,2017-09-17 10:00:00,2017-09-17 11:00:00,60,8,28,4,5,7,5,5,5,7,7,7,1.04000000158946
5306,2017-09-17 11:00:00,2017-09-17 12:00:00,60,8,27,4,3,5,3,3,3,5,5,5,1.0633333325386
5306,2017-09-17 12:00:00,2017-09-17 13:00:00,60,8,30,6,6,21,6,6,6,6,6,6,1.0633333325386
5306,2017-09-17 13:00:00,2017-09-17 14:00:00,60,8,29,3,3,18,3,3,3,5,5,5,1.1133333325386
5306,2017-09-17 14:00:00,2017-09-17 15:00:00,60,8,29,1,1,1,1,1,1,1,1,1,1.31500000158946
5306,2017-09-17 15:00:00,2017-09-17 16:00:00,60,8,29,4,4,21,4,4,4,9,9,9,1.06666666666667
5306,2017-09-17 16:00:00,2017-09-17 17:00:00,60,8,29,4,4,5,4,4,4,4,4,4,0.965000001589457
5306,2017-09-17 17:00:00,2017-09-17 18:00:00,60,8,29,8,8,16,8,8,8,10,10,10,1.04500000079473
5306,2017-09-17 18:00:00,2017-09-17 19:00:00,60,8,29,6,6,10,6,6,6,6,6,6,1.025
5306,2017-09-17 19:00:00,2017-09-17 20:00:00,60,8,30,2,2,5,2,2,2,4,4,4,1.04666666587194
5306,2017-09-17 20:00:00,2017-09-17 21:00:00,60,8,30,5,6,32,5,5,5,6,6,6,1.05666666428248
5306,2017-09-17 21:00:00,2017-09-17 22:00:00,60,8,28,1,1,2,1,1,1,2,1,1,1.35
5306,2017-09-17 22:00:00,2017-09-17 23:00:00,60,8,59,4,4,4,4,4,4,4,4,4,3.07666666507721
5306,2017-09-17 23:00:00,2017-09-18 00:00:00,60,8,53,2,2,2,2,2,2,2,2,2,2.75833333333333
5306,2017-09-18 00:00:00,2017-09-18 01:00:00,60,8,33,0,0,0,0,0,0,0,0,0,6.17333333492279
5306,2017-09-18 01:00:00,2017-09-18 02:00:00,60,8,17,3,3,3,3,3,3,3,3,3,13.0883333325386
5306,2017-09-18 02:00:00,2017-09-18 03:00:00,60,8,16,2,2,3,2,2,2,2,2,2,10.2049999992053
5306,2017-09-18 03:00:00,2017-09-18 04:00:00,60,8,15,0,0,0,0,0,0,0,0,0,15.6016666690509
5306,2017-09-18 04:00:00,2017-09-18 05:00:00,60,8,42,2,2,3,2,2,2,2,2,2,15.6016666690509
5306,2017-09-18 05:00:00,2017-09-18 06:00:00,60,8,62,0,0,0,0,0,0,0,0,0,2.44500000079473
5306,2017-09-18 06:00:00,2017-09-18 07:00:00,60,8,63,2,2,6,2,2,2,2,2,2,1.28666666348775
5306,2017-09-18 07:00:00,2017-09-18 08:00:00,60,8,31,5,5,13,5,5,5,6,6,6,1.03499999841054
5306,2017-09-18 08:00:00,2017-09-18 09:00:00,60,8,30,5,5,9,5,5,5,6,6,5,0.879999999205271
5306,2017-09-18 09:00:00,2017-09-18 10:00:00,60,8,30,6,6,8,6,6,6,7,7,7,0.988333332538605
5306,2017-09-18 10:00:00,2017-09-18 11:00:00,60,8,28,7,7,21,7,7,7,12,11,11,1.1133333325386
5306,2017-09-18 11:00:00,2017-09-18 12:00:00,60,8,27,13,13,15,13,13,13,14,14,14,0.931666668256124
5306,2017-09-18 12:00:00,2017-09-18 13:00:00,60,8,28,9,9,35,9,9,9,17,16,12,0.884999998410543
5306,2017-09-18 13:00:00,2017-09-18 14:00:00,60,8,27,17,17,105,17,17,17,25,23,22,0.963333332538605
5306,2017-09-18 14:00:00,2017-09-18 15:00:00,60,8,27,9,11,45,10,11,11,21,18,18,0.890000001589457
5306,2017-09-18 15:00:00,2017-09-18 16:00:00,60,8,24,16,15,34,15,15,15,25,25,23,1.06833333174388
5306,2017-09-18 16:00:00,2017-09-18 17:00:00,60,8,24,12,12,38,12,12,12,22,19,18,0.995000000794729
5306,2017-09-18 17:00:00,2017-09-18 18:00:00,60,8,24,8,8,21,8,8,8,12,12,11,1.15833333333333
5306,2017-09-18 18:00:00,2017-09-18 19:00:00,60,8,24,7,7,15,7,7,7,11,11,11,1.16500000158946
5306,2017-09-18 19:00:00,2017-09-18 20:00:00,60,8,27,5,5,9,5,5,5,8,7,7,1.14333333174388
5306,2017-09-18 20:00:00,2017-09-18 21:00:00,60,8,28,2,2,3,2,2,2,3,3,3,1.1116666674614
5306,2017-09-18 21:00:00,2017-09-18 22:00:00,60,8,51,6,6,11,6,6,6,6,6,6,1.00333333412806
5306,2017-09-18 22:00:00,2017-09-18 23:00:00,60,8,66,3,3,3,3,3,3,3,3,3,1.46666666666667
5306,2017-09-18 23:00:00,2017-09-19 00:00:00,60,8,53,0,0,0,0,0,0,0,0,0,2.72999999920527
5306,2017-09-19 00:00:00,2017-09-19 01:00:00,60,8,46,0,0,0,0,0,0,0,0,0,5.59500000079473
5306,2017-09-19 01:00:00,2017-09-19 02:00:00,60,8,13,1,1,1,1,1,1,1,1,1,6.425
5306,2017-09-19 02:00:00,2017-09-19 03:00:00,60,8,17,1,1,4,1,1,1,1,1,1,12.4483333349228
5306,2017-09-19 03:00:00,2017-09-19 04:00:00,60,8,20,0,0,0,0,0,0,0,0,0,6.82333333492279
5306,2017-09-19 04:00:00,2017-09-19 05:00:00,60,8,42,2,2,6,2,2,2,2,2,2,6.82333333492279
5306,2017-09-19 05:00:00,2017-09-19 06:00:00,60,8,58,1,1,1,1,1,1,1,1,1,3.24500000079473
5306,2017-09-19 06:00:00,2017-09-19 07:00:00,60,8,67,1,1,1,1,1,1,1,1,1,1.40833333333333
5306,2017-09-19 07:00:00,2017-09-19 08:00:00,60,8,30,2,2,5,2,2,2,2,2,2,0.918333331743876
5306,2017-09-19 08:00:00,2017-09-19 09:00:00,60,8,30,5,5,9,5,5,5,7,7,7,0.903333334128062
5306,2017-09-19 09:00:00,2017-09-19 10:00:00,60,8,29,5,5,14,5,5,5,7,7,7,0.959999998410543
5306,2017-09-19 10:00:00,2017-09-19 11:00:00,60,8,28,8,8,16,8,8,8,12,12,12,1.00999999841054
5306,2017-09-19 11:00:00,2017-09-19 12:00:00,60,8,27,5,5,21,5,5,5,10,9,9,0.978333334128062
5306,2017-09-19 12:00:00,2017-09-19 13:00:00,60,8,28,5,4,12,5,5,5,5,5,5,1.05333333412806
5306,2017-09-19 13:00:00,2017-09-19 14:00:00,60,8,27,5,5,12,5,5,5,6,6,6,0.929999999205271
5306,2017-09-19 14:00:00,2017-09-19 15:00:00,60,8,27,9,8,27,9,9,9,14,11,11,0.956666668256124
5306,2017-09-19 15:00:00,2017-09-19 16:00:00,60,8,24,10,10,51,10,10,10,19,17,17,1.09000000158946
5306,2017-09-19 16:00:00,2017-09-19 17:00:00,60,8,23,11,13,77,12,13,13,26,26,24,0.958333333333333
5306,2017-09-19 17:00:00,2017-09-19 18:00:00,60,8,24,8,8,23,8,8,8,14,13,13,1.14833333492279
5306,2017-09-19 18:00:00,2017-09-19 19:00:00,60,8,24,9,9,19,9,9,9,11,11,11,1.20333333412806
5306,2017-09-19 19:00:00,2017-09-19 20:00:00,60,8,27,7,9,19,7,8,8,8,8,8,1.00666666825612
5306,2017-09-19 20:00:00,2017-09-19 21:00:00,60,8,28,8,8,16,8,8,8,11,11,11,1.0133333325386
5306,2017-09-19 21:00:00,2017-09-19 22:00:00,60,8,51,3,3,3,3,3,3,3,3,3,1.14831666549047
5306,2017-09-19 22:00:00,2017-09-19 23:00:00,60,8,65,3,3,3,3,3,3,3,3,3,4.11500000158946
5306,2017-09-19 23:00:00,2017-09-20 00:00:00,60,8,66,0,0,0,0,0,0,0,0,0,2.35500000317891
5306,2017-09-20 00:00:00,2017-09-20 01:00:00,60,8,40,2,2,4,2,2,2,2,2,2,5.74000000158946
5306,2017-09-20 01:00:00,2017-09-20 02:00:00,60,8,22,1,1,1,1,1,1,1,1,1,13.0316666682561
5306,2017-09-20 02:00:00,2017-09-20 03:00:00,60,8,19,0,0,0,0,0,0,0,0,0,7.55500000317891
5306,2017-09-20 03:00:00,2017-09-20 04:00:00,60,8,17,0,0,0,0,0,0,0,0,0,6.49333333174388
5306,2017-09-20 04:00:00,2017-09-20 05:00:00,60,8,39,2,2,2,2,2,2,2,2,2,5.3633333325386
5306,2017-09-20 05:00:00,2017-09-20 06:00:00,60,8,57,1,1,1,1,1,1,1,1,1,2.45499999920527
5306,2017-09-20 06:00:00,2017-09-20 07:00:00,60,8,61,0,0,0,0,0,0,0,0,0,1.69833333492279
5306,2017-09-20 07:00:00,2017-09-20 08:00:00,60,8,29,5,5,13,5,5,5,6,6,6,0.963333332538605
5306,2017-09-20 08:00:00,2017-09-20 09:00:00,60,8,30,3,3,8,3,3,3,5,4,4,0.784999998410543
5306,2017-09-20 09:00:00,2017-09-20 10:00:00,60,8,29,7,7,11,7,7,7,8,8,7,0.920000000794729
5306,2017-09-20 10:00:00,2017-09-20 11:00:00,60,8,28,6,6,20,6,7,7,14,12,9,1.04000000158946
5306,2017-09-20 11:00:00,2017-09-20 12:00:00,60,8,27,10,10,18,10,10,10,10,10,10,0.965000001589457
5306,2017-09-20 12:00:00,2017-09-20 13:00:00,60,8,28,3,3,9,3,3,3,3,3,3,0.991666666666667
5306,2017-09-20 13:00:00,2017-09-20 14:00:00,60,8,27,6,6,8,6,6,6,7,7,7,0.881666668256124
5306,2017-09-20 14:00:00,2017-09-20 15:00:00,60,8,27,13,14,47,14,14,14,20,19,17,0.845000000794729
5306,2017-09-20 15:00:00,2017-09-20 16:00:00,60,8,24,12,11,33,11,11,11,18,16,15,1.1116666674614
5306,2017-09-20 16:00:00,2017-09-20 17:00:00,60,8,24,8,8,36,8,8,8,12,12,12,1.0866666674614
5306,2017-09-20 17:00:00,2017-09-20 18:00:00,60,8,24,13,13,56,13,13,13,17,16,16,0.958333333333333
5306,2017-09-20 18:00:00,2017-09-20 19:00:00,60,8,24,9,9,43,9,9,9,11,9,9,0.95
5306,2017-09-20 19:00:00,2017-09-20 20:00:00,60,8,27,6,6,9,6,6,6,8,8,8,1.74166666666667
5306,2017-09-20 20:00:00,2017-09-20 21:00:00,60,8,26,6,6,8,6,6,6,7,6,6,1.74166666666667
5306,2017-09-20 21:00:00,2017-09-20 22:00:00,60,8,50,3,3,4,3,3,3,3,3,3,0.756666668256124
5306,2017-09-20 22:00:00,2017-09-20 23:00:00,60,8,69,2,2,2,2,2,2,2,2,2,1.27333333492279
5306,2017-09-20 23:00:00,2017-09-21 00:00:00,60,8,60,3,3,4,3,3,3,3,3,3,2.35833333333333
5306,2017-09-21 00:00:00,2017-09-21 01:00:00,60,8,43,1,1,1,1,1,1,1,1,1,3.2
5306,2017-09-21 01:00:00,2017-09-21 02:00:00,60,8,20,1,1,2,1,1,1,1,1,1,7.09000000158946
5306,2017-09-21 02:00:00,2017-09-21 03:00:00,60,8,12,0,0,0,0,0,0,0,0,0,13.35
5306,2017-09-21 03:00:00,2017-09-21 04:00:00,60,8,20,0,0,0,0,0,0,0,0,0,8.95331666866938
5306,2017-09-21 04:00:00,2017-09-21 05:00:00,60,8,36,2,2,3,2,2,2,2,2,2,5.57333333094915
5306,2017-09-21 05:00:00,2017-09-21 06:00:00,60,8,63,1,1,1,1,1,1,1,1,1,3.15833333333333
5306,2017-09-21 06:00:00,2017-09-21 07:00:00,60,8,61,0,1,2,1,1,1,1,1,1,1.27999999920527
5306,2017-09-21 07:00:00,2017-09-21 08:00:00,60,8,29,4,3,6,3,3,3,4,4,4,1.23999999761581
5306,2017-09-21 08:00:00,2017-09-21 09:00:00,60,8,30,8,8,12,8,8,8,9,9,9,0.876666665077209
5306,2017-09-21 09:00:00,2017-09-21 10:00:00,60,8,29,4,4,18,4,4,4,6,6,6,0.983333333333333
5306,2017-09-21 10:00:00,2017-09-21 11:00:00,60,8,28,5,5,8,5,5,5,7,7,6,1.10166666507721
5306,2017-09-21 11:00:00,2017-09-21 12:00:00,60,8,27,10,12,34,11,12,12,16,16,15,0.966666666666667
5306,2017-09-21 12:00:00,2017-09-21 13:00:00,60,8,28,9,8,44,8,8,8,14,13,12,0.888333332538605
5306,2017-09-21 13:00:00,2017-09-21 14:00:00,60,8,27,11,12,39,11,11,11,17,17,15,0.893333331743876
5306,2017-09-21 14:00:00,2017-09-21 15:00:00,60,8,27,7,7,19,7,7,7,11,9,9,0.891666666666667
5306,2017-09-21 15:00:00,2017-09-21 16:00:00,60,8,24,3,3,17,3,3,3,7,6,6,1.24333333571752
5306,2017-09-21 16:00:00,2017-09-21 17:00:00,60,8,24,10,10,18,10,10,10,11,11,11,1.025
5306,2017-09-21 17:00:00,2017-09-21 18:00:00,60,8,24,10,10,54,10,10,10,20,20,19,0.958333333333333
5306,2017-09-21 18:00:00,2017-09-21 19:00:00,60,8,24,6,7,15,6,7,7,11,11,10,1.15333333412806
5306,2017-09-21 19:00:00,2017-09-21 20:00:00,60,8,27,6,6,28,6,6,6,10,9,8,1.09166666666667
5306,2017-09-21 20:00:00,2017-09-21 21:00:00,60,8,27,8,7,10,7,7,7,7,7,7,1.42333333492279
5306,2017-09-21 21:00:00,2017-09-21 22:00:00,60,8,53,5,5,22,5,5,5,5,5,5,0.771666665871938
5306,2017-09-21 22:00:00,2017-09-21 23:00:00,60,8,64,3,3,5,3,3,3,4,3,3,1.4116666674614
5306,2017-09-21 23:00:00,2017-09-22 00:00:00,60,8,63,4,4,19,4,4,4,8,7,6,2.29833333094915
5306,2017-09-22 00:00:00,2017-09-22 01:00:00,60,8,54,1,1,7,1,1,1,1,1,1,2.85499999920527
5306,2017-09-22 01:00:00,2017-09-22 02:00:00,60,8,21,1,1,1,1,1,1,1,1,1,7.3616666674614
5306,2017-09-22 02:00:00,2017-09-22 03:00:00,60,8,20,0,0,0,0,0,0,0,0,0,10.4416666666667
5306,2017-09-22 03:00:00,2017-09-22 04:00:00,60,8,18,0,0,0,0,0,0,0,0,0,10.8450000007947
5306,2017-09-22 04:00:00,2017-09-22 05:00:00,60,8,43,3,3,5,3,3,3,3,3,3,3.60499999920527
5306,2017-09-22 05:00:00,2017-09-22 06:00:00,60,8,54,0,0,0,0,0,0,0,0,0,2.425
5306,2017-09-22 06:00:00,2017-09-22 07:00:00,60,8,65,1,1,2,1,1,1,1,1,1,1.85166666507721
5306,2017-09-22 07:00:00,2017-09-22 08:00:00,60,8,30,4,4,7,4,4,4,4,4,4,1.20666666825612
5306,2017-09-22 08:00:00,2017-09-22 09:00:00,60,8,30,5,5,9,5,5,5,7,7,7,1.12666666507721
5306,2017-09-22 09:00:00,2017-09-22 10:00:00,60,8,30,3,3,9,3,3,3,5,5,5,0.915000001589457
5306,2017-09-22 10:00:00,2017-09-22 11:00:00,60,8,28,6,6,18,6,6,6,7,6,6,1.1133333325386
5306,2017-09-22 11:00:00,2017-09-22 12:00:00,60,8,27,11,14,31,11,11,11,15,15,14,0.984999998410543
5306,2017-09-22 12:00:00,2017-09-22 13:00:00,60,8,28,13,13,26,13,13,13,17,17,16,0.876666665077209
5306,2017-09-22 13:00:00,2017-09-22 14:00:00,60,8,27,9,9,52,9,9,9,12,11,10,0.843333331743876
5306,2017-09-22 14:00:00,2017-09-22 15:00:00,60,8,27,8,10,100,8,10,10,17,15,15,0.851666665077209
5306,2017-09-22 15:00:00,2017-09-22 16:00:00,60,8,24,14,14,30,14,14,14,24,24,23,1.19166666666667
5306,2017-09-22 16:00:00,2017-09-22 17:00:00,60,8,24,8,9,23,8,8,8,16,16,14,0.958333333333333
5306,2017-09-22 17:00:00,2017-09-22 18:00:00,60,8,24,14,15,44,15,15,15,19,18,18,1.14833333492279
5306,2017-09-22 18:00:00,2017-09-22 19:00:00,60,8,24,11,10,21,10,10,10,13,13,13,1.19666666587194
5306,2017-09-22 19:00:00,2017-09-22 20:00:00,60,8,27,8,9,33,9,9,9,13,13,13,0.995000000794729
5306,2017-09-22 20:00:00,2017-09-22 21:00:00,60,8,28,9,8,21,8,8,8,12,11,11,1.1
5306,2017-09-22 21:00:00,2017-09-22 22:00:00,60,8,39,6,7,17,7,7,7,12,11,11,1.46000000238419
5306,2017-09-22 22:00:00,2017-09-22 23:00:00,60,8,59,3,2,5,2,2,2,3,2,2,0.859999998410543
5306,2017-09-22 23:00:00,2017-09-23 00:00:00,60,8,66,1,1,1,1,1,1,1,1,1,2.09333333571752
5306,2017-09-23 00:00:00,2017-09-23 01:00:00,60,8,47,0,0,0,0,0,0,0,0,0,2.83833333651225
5306,2017-09-23 01:00:00,2017-09-23 02:00:00,60,8,42,0,0,0,0,0,0,0,0,0,5.45333333015442
5306,2017-09-23 02:00:00,2017-09-23 03:00:00,60,8,33,0,0,0,0,0,0,0,0,0,5.45333333015442
5306,2017-09-23 03:00:00,2017-09-23 04:00:00,60,8,25,2,2,2,2,2,2,2,2,2,6.54333333174388
5306,2017-09-23 04:00:00,2017-09-23 05:00:00,60,8,24,0,0,0,0,0,0,0,0,0,7.43333333333333
